trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,8,-10.388998433028851,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",20,14,12.577183377662749,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",30,16,27.04754854041919,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,12,16.660370176636782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,0,27.96571120390231,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",35,12,46.82064821301218,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",25,15,20.352111630312326,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",30,17,23.1911805526783,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",20,1,30.354349091491418,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,9,29.729801025086317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,10,26.657389301346406,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",30,13,28.04853626636129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",20,8,-24.19637614385475,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",20,0,30.246796704742067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,10,-20.262994935105162,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",20,10,18.093832099459846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",30,19,18.83825501817337,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",30,20,18.61541053927772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,8,10.846730619982846,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",35,5,43.723389847883695,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",20,0,34.252297163684695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",25,14,20.070554192812477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,14,11.039561559897226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",25,1,16.791873442471616,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",25,6,38.08553332548858,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",20,14,11.053455637541287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",30,8,25.9302003582341,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",25,13,23.355674221597752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",25,14,22.00964764254002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",25,17,15.832658916662217,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",20,8,18.741160622155768,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,11,15.70247479591785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",25,15,19.235222669174803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",25,5,26.653838996511876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",20,0,31.242227104605607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",30,20,15.047536326508245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,2,23.47178791302263,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",20,6,3.4612786314015205,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",25,14,10.219428952965464,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",35,17,33.091822463287166,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,0,28.178376186610897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",30,16,26.774014983910494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",30,21,3.9970752367121216,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",30,3,19.191311470004315,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",35,23,20.84911856359313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,10,5.847899256303139,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",20,6,-29.684639784809544,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,14,11.619148441841935,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",30,0,-0.14353343540400565,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",30,19,8.021258144758267,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,14,13.139364072485026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",25,2,13.167641026998098,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,12,17.238778559435627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",30,14,-2.723781862543661,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",30,21,17.191551076829953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",25,6,22.86881203746992,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",35,18,24.876304425842363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",20,0,27.268376964757227,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",30,2,38.0615524633269,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,6,23.68757063171155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,2,25.561214856811795,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,16,5.682517971043213,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",25,13,23.858095507543908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",25,16,13.023041284984243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",30,12,32.33724756057811,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,3,29.06647846179613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",25,17,12.343721608829751,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",25,14,2.1859724438128927,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",20,11,19.184607792286226,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",25,0,37.83612661727989,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",30,12,21.578862109760685,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,16,7.520969602832057,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.002, 'e': 0.04831563812606777}",25,12,21.06951208049345,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.002, 'e': 0.04821910341670324}",25,9,23.168431631698077,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.002, 'e': 0.048122761583816655}",20,13,12.275143685813477,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.002, 'e': 0.048026612242040585}",25,2,37.10231703082275,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.002, 'e': 0.0479306550067775}",20,10,16.16483363397299,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.002, 'e': 0.04783488949419837}",20,13,11.841048971899113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.002, 'e': 0.047739315321240976}",30,18,20.18076202882347,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.002, 'e': 0.047643932105608536}",25,11,13.938601039132564,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1524,False,"{'a': 0.002, 'e': 0.04754873946576803}",20,12,-27.980073819552963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1525,False,"{'a': 0.002, 'e': 0.0474537370209488}",20,4,27.8608680339834,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1526,False,"{'a': 0.002, 'e': 0.04735892439114091}",20,6,22.210418259947865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.002, 'e': 0.047264301197093746}",20,4,13.23530782436329,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.002, 'e': 0.04716986706031437}",25,13,23.337894174236677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.002, 'e': 0.04707562160306615}",25,13,23.271897209915437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.002, 'e': 0.04698156444836709}",25,16,17.031236883289885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.002, 'e': 0.046887695219988486}",25,17,16.062163847652116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.002, 'e': 0.04679401354245326}",25,5,31.2930043674726,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.002, 'e': 0.04670051904103461}",25,15,20.965444717429786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.002, 'e': 0.04660721134175438}",20,7,24.55398583114061,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.002, 'e': 0.04651409007138167}",30,12,25.647063746805387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.002, 'e': 0.04642115485743125}",20,2,27.16811275873335,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.002, 'e': 0.046328405328162174}",20,6,-1.6186497934617485,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1538,False,"{'a': 0.002, 'e': 0.046235841112576184}",20,7,22.86442761460837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.002, 'e': 0.04614346184041627}",30,12,-8.022548322481923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1540,False,"{'a': 0.002, 'e': 0.046051267142165266}",25,14,19.665864964033922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.002, 'e': 0.045959256649044204}",20,3,-21.667329550006414,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1542,False,"{'a': 0.002, 'e': 0.04586742999301104}",25,10,24.960378282819583,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.002, 'e': 0.04577578680675899}",20,8,8.368178179737722,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1544,False,"{'a': 0.002, 'e': 0.04568432672371522}",25,13,9.76731801614389,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1545,False,"{'a': 0.002, 'e': 0.045593049378039235}",30,16,28.258706658487828,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.002, 'e': 0.04550195440462157}",25,14,20.42963495678977,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.002, 'e': 0.04541104143908218}",20,11,-32.11255223350961,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1548,False,"{'a': 0.002, 'e': 0.04532031011776911}",20,4,23.71004858135317,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.002, 'e': 0.04522976007775692}",25,0,33.45589589438402,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1550,False,"{'a': 0.002, 'e': 0.04513939095684536}",25,4,31.771973446931305,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.002, 'e': 0.0450492023935578}",30,19,22.26385253763295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.002, 'e': 0.0449591940271399}",20,8,19.569829535729404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.002, 'e': 0.04486936549755803}",20,12,13.00815581252757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.002, 'e': 0.044779716445498004}",20,5,25.423845118124326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.002, 'e': 0.04469024651236344}",20,10,19.414554936458863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.002, 'e': 0.044600955340274535}",30,17,8.451369294827098,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.002, 'e': 0.04451184257206644}",35,25,5.156004754128695,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1558,False,"{'a': 0.002, 'e': 0.044422907851287996}",20,5,12.320895250342796,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.002, 'e': 0.04433415082220017}",20,10,19.210925103828632,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.002, 'e': 0.04424557112977477}",20,0,31.019845477563955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1561,False,"{'a': 0.002, 'e': 0.04415716841969286}",30,14,22.166440567196357,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.002, 'e': 0.04406894233834353}",20,7,22.165096035776983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.002, 'e': 0.04398089253282229}",20,0,31.829106770964472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1564,False,"{'a': 0.002, 'e': 0.04389301865092984}",20,9,24.76660264997764,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.002, 'e': 0.04380532034117049}",20,8,20.72566635234408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.002, 'e': 0.04371779725275094}",25,12,13.345016129685725,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1567,False,"{'a': 0.002, 'e': 0.043630449035578674}",20,2,32.263779615668376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.002, 'e': 0.04354327534026074}",25,15,17.489739183287924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.002, 'e': 0.04345627581810221}",20,2,30.082752549783347,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.002, 'e': 0.04336945012110491}",20,10,14.600156712824598,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.002, 'e': 0.043282797901965896}",20,11,16.36959058495971,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.002, 'e': 0.04319631881407622}",20,6,22.536148562375814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.002, 'e': 0.043110012511519386}",20,10,16.2839660017166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.002, 'e': 0.04302387864907009}",20,0,27.411016090789815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1575,False,"{'a': 0.002, 'e': 0.042937916882192735}",35,24,18.406403761918007,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.002, 'e': 0.04285212686704019}",20,7,20.908226043272176,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.002, 'e': 0.04276650826045222}",20,16,9.158729861528606,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.002, 'e': 0.04268106071995433}",25,12,-3.8522840262687126,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1579,False,"{'a': 0.002, 'e': 0.042595783903756214}",20,0,32.82978231990131,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1580,False,"{'a': 0.002, 'e': 0.042510677470750526}",30,14,29.187117454651474,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.002, 'e': 0.042425741080511385}",20,5,24.874691096984478,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.002, 'e': 0.042340974393293145}",20,8,-2.214255978211539,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1583,False,"{'a': 0.002, 'e': 0.042256377070028925}",25,11,24.936825544747133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.002, 'e': 0.04217194877232933}",25,12,19.035623664084422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.002, 'e': 0.042087689162481054}",20,13,13.453116525406248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.002, 'e': 0.04200359790344555}",25,17,10.10008633647838,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.002, 'e': 0.04191967465885765}",35,13,36.15796690943816,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.002, 'e': 0.0418359190930243}",20,0,31.368847728111483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.002, 'e': 0.04175233087092308}",25,5,31.929307235812903,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.002, 'e': 0.04166890965820104}",25,10,-18.342029774884544,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1591,False,"{'a': 0.002, 'e': 0.04158565512117316}",25,17,16.168422882743343,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.002, 'e': 0.04150256692682124}",20,0,16.31398276371939,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.002, 'e': 0.04141964474279235}",20,6,25.884088279818847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.002, 'e': 0.041336888237397666}",20,15,10.456295583403428,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.002, 'e': 0.04125429707961103}",30,16,22.03973404726884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.002, 'e': 0.04117187093906774}",30,18,15.412591337684374,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1597,False,"{'a': 0.002, 'e': 0.04108960948606308}",25,5,35.63150197618899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.002, 'e': 0.04100751239155117}",35,17,3.3572505635819687,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1599,False,"{'a': 0.002, 'e': 0.04092557932714349}",30,20,17.45291088436765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.002, 'e': 0.0408438099651077}",25,1,38.31936334679366,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.002, 'e': 0.04076220397836621}",20,9,19.69608085696769,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.002, 'e': 0.040680761040495}",25,17,14.086966896973948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.002, 'e': 0.04059948082572218}",20,6,25.501154446416948,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.002, 'e': 0.040518363008926805}",25,18,16.991762900060152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.002, 'e': 0.04043740726563748}",25,11,25.352156083379622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.002, 'e': 0.04035661327203115}",25,11,21.210138694204986,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.002, 'e': 0.0402759807049317}",20,6,9.744367970848227,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1608,False,"{'a': 0.002, 'e': 0.040195509241808786}",30,12,31.273503117070135,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.002, 'e': 0.040115198560776416}",20,14,10.430959580116205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.002, 'e': 0.040035048340591795}",20,13,-10.106053777410645,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1611,False,"{'a': 0.002, 'e': 0.039955058260653896}",25,9,24.550068665780522,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.002, 'e': 0.039875228001002336}",30,9,24.92783007341992,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.002, 'e': 0.039795557242315927}",25,12,22.464887892006217,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.002, 'e': 0.03971604566591157}",35,25,11.798716308768183,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.002, 'e': 0.0396366929537428}",20,12,14.378378823524242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.002, 'e': 0.039557498788398725}",25,3,34.699028017247485,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.002, 'e': 0.039478462853102525}",25,7,13.915076218947773,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1618,False,"{'a': 0.002, 'e': 0.03939958483171039}",20,0,31.53631554385037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1619,False,"{'a': 0.002, 'e': 0.039320864408710104}",25,14,20.508048825151718,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.002, 'e': 0.03924230126921989}",25,2,30.655858822318294,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.002, 'e': 0.039163895098987066}",20,0,32.90336861662456,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.002, 'e': 0.03908564558438687}",25,6,27.73467922688895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.002, 'e': 0.03900755241242111}",25,0,39.196290613242816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1624,False,"{'a': 0.002, 'e': 0.038929615270717026}",30,20,17.83237590770585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1625,False,"{'a': 0.002, 'e': 0.03885183384752591}",20,0,29.133223008631756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1626,False,"{'a': 0.002, 'e': 0.03877420783172201}",35,24,19.333188934998027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
